,Kmeans from PCA,Scaffold Split,Kmeans of Scaffold Split
995,3.0,0.0,2.0
996,4.0,0.0,3.0
997,3.0,0.0,2.0
998,3.0,0.0,2.0
999,3.0,0.0,2.0
1000,1.0,0.0,0.0
1001,1.0,0.0,0.0
1002,3.0,0.0,2.0
1003,1.0,0.0,0.0
1004,1.0,0.0,0.0
1005,3.0,0.0,2.0
1006,1.0,0.0,0.0
1007,1.0,0.0,0.0
1008,3.0,0.0,2.0
1009,3.0,0.0,2.0
1010,3.0,0.0,2.0
1011,1.0,0.0,0.0
1012,4.0,0.0,3.0
1013,1.0,0.0,0.0
1014,1.0,0.0,0.0
1015,3.0,0.0,2.0
1016,3.0,0.0,2.0
1017,1.0,0.0,0.0
1018,2.0,0.0,1.0
1019,1.0,0.0,0.0
1020,1.0,0.0,0.0
1021,3.0,0.0,2.0
1022,4.0,0.0,3.0
1023,1.0,0.0,0.0
1024,3.0,0.0,2.0
1025,1.0,0.0,0.0
1026,2.0,0.0,1.0
1027,3.0,0.0,2.0
1028,3.0,0.0,2.0
1029,4.0,0.0,3.0
1030,1.0,0.0,0.0
1031,1.0,0.0,0.0
1032,1.0,0.0,0.0
1033,1.0,0.0,0.0
1034,4.0,0.0,3.0
1035,1.0,0.0,0.0
1036,2.0,0.0,1.0
1037,2.0,0.0,1.0
1038,2.0,0.0,1.0
1039,1.0,0.0,0.0
1040,1.0,0.0,0.0
1041,1.0,0.0,0.0
1042,1.0,0.0,0.0
1043,2.0,0.0,1.0
1044,2.0,0.0,1.0
1045,1.0,0.0,0.0
1046,3.0,0.0,2.0
1047,3.0,0.0,2.0
1048,4.0,0.0,3.0
1049,3.0,0.0,2.0
1050,3.0,0.0,2.0
1051,4.0,0.0,3.0
1052,1.0,0.0,0.0
1053,1.0,0.0,0.0
1054,4.0,0.0,3.0
1055,4.0,0.0,3.0
1056,1.0,0.0,0.0
1057,4.0,0.0,3.0
1058,4.0,0.0,3.0
1059,3.0,0.0,2.0
1060,3.0,0.0,2.0
1061,3.0,0.0,2.0
1062,1.0,0.0,0.0
1063,3.0,0.0,2.0
1064,3.0,0.0,2.0
1065,3.0,0.0,2.0
1066,1.0,0.0,0.0
1067,3.0,0.0,2.0
1068,1.0,0.0,0.0
1069,4.0,0.0,3.0
1070,4.0,0.0,3.0
1071,3.0,0.0,2.0
1072,1.0,0.0,0.0
1073,3.0,0.0,2.0
1074,3.0,0.0,2.0
1075,3.0,0.0,2.0
1076,4.0,0.0,3.0
1077,3.0,0.0,2.0
1078,3.0,0.0,2.0
1079,4.0,0.0,3.0
1080,3.0,0.0,2.0
1081,3.0,0.0,2.0
1082,3.0,0.0,2.0
1083,3.0,0.0,2.0
1084,3.0,0.0,2.0
1085,3.0,0.0,2.0
1086,3.0,0.0,2.0
1087,2.0,0.0,1.0
1088,1.0,0.0,0.0
1089,4.0,0.0,3.0
1090,4.0,0.0,3.0
1091,2.0,0.0,1.0
1092,3.0,0.0,2.0
1093,4.0,0.0,3.0
1094,1.0,0.0,0.0
1095,1.0,0.0,0.0
1096,1.0,0.0,0.0
1097,3.0,0.0,2.0
1098,4.0,0.0,3.0
1099,2.0,0.0,1.0
1100,4.0,0.0,3.0
1101,1.0,0.0,0.0
1102,2.0,0.0,1.0
1103,3.0,0.0,2.0
1104,3.0,0.0,2.0
1105,1.0,0.0,0.0
1106,3.0,0.0,2.0
1107,4.0,0.0,3.0
1108,4.0,0.0,3.0
1109,1.0,0.0,0.0
1110,1.0,0.0,0.0
1111,4.0,0.0,3.0
1112,4.0,0.0,3.0
1113,1.0,0.0,0.0
1114,1.0,0.0,0.0
1115,2.0,0.0,1.0
1116,3.0,0.0,2.0
1117,1.0,0.0,0.0
1118,1.0,0.0,0.0
1119,4.0,0.0,3.0
1120,1.0,0.0,0.0
1121,1.0,0.0,0.0
1122,3.0,0.0,2.0
1123,3.0,0.0,2.0
1124,2.0,0.0,1.0
1125,2.0,0.0,1.0
1126,1.0,0.0,0.0
1127,2.0,0.0,1.0
1128,1.0,0.0,0.0
1129,1.0,0.0,0.0
1130,2.0,0.0,1.0
1131,1.0,0.0,0.0
1132,2.0,0.0,1.0
1133,2.0,0.0,1.0
1134,1.0,0.0,0.0
1135,2.0,0.0,1.0
1136,2.0,0.0,1.0
1137,3.0,0.0,2.0
1138,2.0,0.0,1.0
1139,2.0,0.0,1.0
1140,2.0,0.0,1.0
1141,3.0,0.0,2.0
1142,1.0,0.0,0.0
1143,2.0,0.0,1.0
1144,2.0,0.0,1.0
1145,3.0,0.0,2.0
1146,2.0,0.0,1.0
1147,2.0,0.0,1.0
1148,4.0,0.0,3.0
1149,2.0,0.0,1.0
1150,4.0,0.0,3.0
1151,1.0,0.0,0.0
1152,2.0,0.0,1.0
1153,2.0,0.0,1.0
1154,2.0,0.0,1.0
1155,2.0,0.0,1.0
1156,2.0,0.0,1.0
1157,3.0,0.0,2.0
1158,3.0,0.0,2.0
1159,3.0,0.0,2.0
1160,1.0,0.0,0.0
1161,4.0,0.0,3.0
1162,3.0,0.0,2.0
1163,1.0,0.0,0.0
1164,4.0,0.0,3.0
1165,3.0,0.0,2.0
1166,1.0,0.0,0.0
1167,1.0,0.0,0.0
1168,2.0,0.0,1.0
1169,2.0,0.0,1.0
1170,2.0,0.0,1.0
1171,2.0,0.0,1.0
1172,1.0,0.0,0.0
1173,4.0,0.0,3.0
1174,1.0,0.0,0.0
1175,3.0,0.0,2.0
1176,4.0,0.0,3.0
1177,4.0,0.0,3.0
1178,3.0,0.0,2.0
1179,1.0,0.0,0.0
1180,2.0,0.0,1.0
1181,1.0,0.0,0.0
1182,3.0,0.0,2.0
1183,3.0,0.0,2.0
1184,2.0,0.0,1.0
1185,4.0,0.0,3.0
1186,1.0,0.0,0.0
1187,3.0,0.0,2.0
1188,1.0,0.0,0.0
1189,1.0,0.0,0.0
1190,1.0,0.0,0.0
1191,1.0,0.0,0.0
1192,4.0,0.0,3.0
1193,1.0,0.0,0.0
1194,3.0,0.0,2.0
1195,1.0,0.0,0.0
1196,4.0,0.0,3.0
1197,1.0,0.0,0.0
1198,1.0,0.0,0.0
1199,3.0,0.0,2.0
1200,2.0,0.0,1.0
1201,3.0,0.0,2.0
1202,4.0,0.0,3.0
1203,3.0,0.0,2.0
1204,3.0,0.0,2.0
1205,4.0,0.0,3.0
1206,3.0,0.0,2.0
1207,4.0,0.0,3.0
1208,2.0,0.0,1.0
1209,1.0,0.0,0.0
1210,1.0,0.0,0.0
1211,3.0,0.0,2.0
1212,1.0,0.0,0.0
1213,4.0,0.0,3.0
1214,3.0,0.0,2.0
1215,3.0,0.0,2.0
1216,1.0,0.0,0.0
1217,1.0,0.0,0.0
1218,2.0,0.0,1.0
1219,3.0,0.0,2.0
1220,3.0,0.0,2.0
1221,3.0,0.0,2.0
1222,1.0,0.0,0.0
1223,1.0,0.0,0.0
1224,1.0,0.0,0.0
1225,3.0,0.0,2.0
1226,2.0,0.0,1.0
1227,3.0,0.0,2.0
1228,1.0,0.0,0.0
1229,3.0,0.0,2.0
1230,3.0,0.0,2.0
1231,1.0,0.0,0.0
1232,3.0,0.0,2.0
1233,3.0,0.0,2.0
1234,1.0,0.0,0.0
1235,1.0,0.0,0.0
1236,1.0,0.0,0.0
1237,1.0,0.0,0.0
1238,1.0,0.0,0.0
1239,2.0,0.0,1.0
1240,1.0,0.0,0.0
1241,1.0,0.0,0.0
1242,1.0,0.0,0.0
1243,1.0,0.0,0.0
1244,1.0,0.0,0.0
1245,1.0,0.0,0.0
1246,1.0,0.0,0.0
1247,1.0,0.0,0.0
1248,1.0,0.0,0.0
1249,1.0,0.0,0.0
1250,1.0,0.0,0.0
1251,3.0,0.0,2.0
1252,1.0,0.0,0.0
1253,2.0,0.0,1.0
1254,3.0,0.0,2.0
1255,1.0,0.0,0.0
1256,2.0,0.0,1.0
1257,1.0,0.0,0.0
1258,1.0,0.0,0.0
1259,1.0,0.0,0.0
1260,3.0,0.0,2.0
1261,1.0,0.0,0.0
1262,3.0,0.0,2.0
1263,1.0,0.0,0.0
1264,1.0,0.0,0.0
1265,1.0,0.0,0.0
1266,1.0,0.0,0.0
1267,1.0,0.0,0.0
1268,1.0,0.0,0.0
1269,1.0,0.0,0.0
1270,1.0,0.0,0.0
1271,1.0,0.0,0.0
1272,3.0,0.0,2.0
1273,1.0,0.0,0.0
1274,1.0,0.0,0.0
1275,1.0,0.0,0.0
1276,1.0,0.0,0.0
1277,1.0,0.0,0.0
1278,1.0,0.0,0.0
1279,1.0,0.0,0.0
1280,1.0,0.0,0.0
1281,3.0,0.0,2.0
1282,3.0,0.0,2.0
1283,4.0,0.0,3.0
1284,1.0,0.0,0.0
1285,1.0,0.0,0.0
1286,3.0,0.0,2.0
1287,1.0,0.0,0.0
1288,1.0,0.0,0.0
1289,1.0,0.0,0.0
1290,1.0,0.0,0.0
1291,1.0,0.0,0.0
1292,3.0,0.0,2.0
1293,1.0,0.0,0.0
1294,1.0,0.0,0.0
1295,1.0,0.0,0.0
1296,1.0,0.0,0.0
1297,1.0,0.0,0.0
1298,1.0,0.0,0.0
1299,3.0,0.0,2.0
1300,3.0,0.0,2.0
1301,3.0,0.0,2.0
1302,1.0,0.0,0.0
1303,3.0,0.0,2.0
1304,1.0,0.0,0.0
1305,1.0,0.0,0.0
1306,1.0,0.0,0.0
1307,1.0,0.0,0.0
1308,1.0,0.0,0.0
1309,1.0,0.0,0.0
1310,1.0,0.0,0.0
1311,1.0,0.0,0.0
1312,3.0,0.0,2.0
1313,1.0,0.0,0.0
1314,1.0,0.0,0.0
1315,3.0,0.0,2.0
1316,1.0,0.0,0.0
1317,1.0,0.0,0.0
1318,1.0,0.0,0.0
1319,1.0,0.0,0.0
1320,1.0,0.0,0.0
1321,3.0,0.0,2.0
1322,1.0,0.0,0.0
1323,1.0,0.0,0.0
1324,1.0,0.0,0.0
1325,1.0,0.0,0.0
1326,3.0,0.0,2.0
1327,3.0,0.0,2.0
1328,1.0,0.0,0.0
1329,1.0,0.0,0.0
1330,1.0,0.0,0.0
1331,1.0,0.0,0.0
1332,1.0,0.0,0.0
1333,1.0,0.0,0.0
1334,1.0,0.0,0.0
1335,1.0,0.0,0.0
1336,1.0,0.0,0.0
1337,1.0,0.0,0.0
1338,1.0,0.0,0.0
1339,1.0,0.0,0.0
1340,1.0,0.0,0.0
1341,4.0,0.0,3.0
1342,0.0,0.0,4.0
1343,3.0,0.0,2.0
1344,1.0,0.0,0.0
1345,1.0,0.0,0.0
1346,1.0,0.0,0.0
1347,1.0,0.0,0.0
1348,1.0,0.0,0.0
1349,1.0,0.0,0.0
1350,1.0,0.0,0.0
1351,1.0,0.0,0.0
1352,1.0,0.0,0.0
1353,1.0,0.0,0.0
1354,1.0,0.0,0.0
1355,2.0,0.0,1.0
1356,1.0,0.0,0.0
1357,3.0,0.0,2.0
1358,3.0,0.0,2.0
1359,1.0,0.0,0.0
1360,3.0,0.0,2.0
1361,2.0,0.0,1.0
1362,1.0,0.0,0.0
1363,2.0,0.0,1.0
1364,2.0,0.0,1.0
1365,0.0,0.0,4.0
1366,1.0,0.0,0.0
1367,2.0,0.0,1.0
1368,2.0,0.0,1.0
1369,2.0,0.0,1.0
1370,2.0,0.0,1.0
1371,4.0,0.0,3.0
1372,1.0,0.0,0.0
1373,1.0,0.0,0.0
1374,3.0,0.0,2.0
1375,2.0,0.0,1.0
1376,3.0,0.0,2.0
1377,2.0,0.0,1.0
1378,3.0,0.0,2.0
1379,2.0,0.0,1.0
1380,3.0,0.0,2.0
1381,2.0,0.0,1.0
1382,2.0,0.0,1.0
1383,1.0,0.0,0.0
1384,2.0,0.0,1.0
1385,2.0,0.0,1.0
1386,1.0,0.0,0.0
1387,3.0,0.0,2.0
1388,2.0,0.0,1.0
1389,2.0,0.0,1.0
1390,1.0,0.0,0.0
1391,2.0,0.0,1.0
1392,1.0,0.0,0.0
1393,2.0,0.0,1.0
1394,2.0,0.0,1.0
1395,1.0,0.0,0.0
1396,2.0,0.0,1.0
1397,2.0,0.0,1.0
1398,2.0,0.0,1.0
1399,2.0,0.0,1.0
1400,1.0,0.0,0.0
1401,1.0,0.0,0.0
1402,3.0,0.0,2.0
1403,2.0,0.0,1.0
1404,2.0,0.0,1.0
1405,2.0,0.0,1.0
1406,4.0,0.0,3.0
1407,1.0,0.0,0.0
1408,3.0,0.0,2.0
1409,3.0,0.0,2.0
1410,1.0,0.0,0.0
1411,1.0,0.0,0.0
1412,1.0,0.0,0.0
1413,3.0,0.0,2.0
1414,3.0,0.0,2.0
1415,2.0,0.0,1.0
1416,2.0,0.0,1.0
1417,3.0,0.0,2.0
1418,3.0,0.0,2.0
1419,3.0,0.0,2.0
1420,3.0,0.0,2.0
1421,3.0,0.0,2.0
1422,4.0,0.0,3.0
1423,3.0,0.0,2.0
1424,1.0,0.0,0.0
1425,2.0,0.0,1.0
1426,2.0,0.0,1.0
1427,1.0,0.0,0.0
1428,2.0,0.0,1.0
1429,2.0,0.0,1.0
1430,2.0,0.0,1.0
1431,1.0,0.0,0.0
1432,3.0,0.0,2.0
1433,2.0,0.0,1.0
1434,2.0,0.0,1.0
1435,2.0,0.0,1.0
1436,2.0,0.0,1.0
1437,2.0,0.0,1.0
1438,2.0,0.0,1.0
1439,1.0,0.0,0.0
1440,2.0,0.0,1.0
1441,2.0,0.0,1.0
1442,2.0,0.0,1.0
1443,2.0,0.0,1.0
1444,2.0,0.0,1.0
1445,3.0,0.0,2.0
1446,3.0,0.0,2.0
1447,1.0,0.0,0.0
1448,4.0,0.0,3.0
1449,3.0,0.0,2.0
1450,3.0,0.0,2.0
1451,3.0,0.0,2.0
1452,1.0,0.0,0.0
1453,1.0,0.0,0.0
1454,1.0,0.0,0.0
1455,1.0,0.0,0.0
1456,1.0,0.0,0.0
1457,1.0,0.0,0.0
1458,3.0,0.0,2.0
1459,3.0,0.0,2.0
1460,4.0,0.0,3.0
1461,4.0,0.0,3.0
1462,1.0,0.0,0.0
1463,1.0,0.0,0.0
1464,1.0,0.0,0.0
1465,2.0,0.0,1.0
1466,1.0,0.0,0.0
1467,3.0,0.0,2.0
1468,3.0,0.0,2.0
1469,3.0,0.0,2.0
1470,3.0,0.0,2.0
1471,1.0,0.0,0.0
1472,1.0,0.0,0.0
1473,1.0,0.0,0.0
1474,1.0,0.0,0.0
1475,3.0,0.0,2.0
1476,4.0,0.0,3.0
1477,1.0,0.0,0.0
1478,3.0,0.0,2.0
1479,1.0,0.0,0.0
1480,3.0,0.0,2.0
1481,1.0,0.0,0.0
1482,4.0,0.0,3.0
1483,1.0,0.0,0.0
1484,4.0,0.0,3.0
1485,3.0,0.0,2.0
1486,4.0,0.0,3.0
1487,3.0,0.0,2.0
1488,1.0,0.0,0.0
1489,1.0,0.0,0.0
1490,1.0,0.0,0.0
1491,3.0,0.0,2.0
1492,4.0,0.0,3.0
1493,1.0,0.0,0.0
1494,4.0,0.0,3.0
1495,4.0,0.0,3.0
1496,4.0,0.0,3.0
1497,2.0,0.0,1.0
1498,3.0,0.0,2.0
1499,3.0,0.0,2.0
1500,4.0,0.0,3.0
1501,3.0,0.0,2.0
1502,1.0,0.0,0.0
1503,1.0,0.0,0.0
1504,4.0,0.0,3.0
1505,3.0,0.0,2.0
1506,3.0,0.0,2.0
1507,1.0,0.0,0.0
1508,3.0,0.0,2.0
1509,2.0,0.0,1.0
1510,3.0,0.0,2.0
1511,1.0,0.0,0.0
1512,1.0,0.0,0.0
1513,4.0,0.0,3.0
1514,1.0,0.0,0.0
1515,1.0,0.0,0.0
1516,1.0,0.0,0.0
1517,1.0,0.0,0.0
1518,1.0,0.0,0.0
1519,1.0,0.0,0.0
1520,1.0,0.0,0.0
1521,1.0,0.0,0.0
1522,3.0,0.0,2.0
1523,1.0,0.0,0.0
1524,1.0,0.0,0.0
1525,1.0,0.0,0.0
1526,1.0,0.0,0.0
1527,3.0,0.0,2.0
1528,1.0,0.0,0.0
1529,1.0,0.0,0.0
1530,3.0,0.0,2.0
1531,3.0,0.0,2.0
1532,1.0,0.0,0.0
1533,1.0,0.0,0.0
1534,1.0,0.0,0.0
1535,3.0,0.0,2.0
1536,1.0,0.0,0.0
1537,1.0,0.0,0.0
1538,1.0,0.0,0.0
1539,1.0,0.0,0.0
1540,1.0,0.0,0.0
1541,1.0,0.0,0.0
1542,1.0,0.0,0.0
1543,1.0,0.0,0.0
1544,4.0,0.0,3.0
1545,1.0,0.0,0.0
1546,1.0,0.0,0.0
1547,1.0,0.0,0.0
1548,4.0,0.0,3.0
1549,1.0,0.0,0.0
1550,1.0,0.0,0.0
1551,3.0,0.0,2.0
1552,3.0,0.0,2.0
1553,1.0,0.0,0.0
1554,3.0,0.0,2.0
1555,1.0,0.0,0.0
1556,4.0,0.0,3.0
1557,4.0,0.0,3.0
1558,3.0,0.0,2.0
1559,3.0,0.0,2.0
1560,4.0,0.0,3.0
1561,1.0,0.0,0.0
1562,1.0,0.0,0.0
1563,1.0,0.0,0.0
1564,1.0,0.0,0.0
1565,4.0,0.0,3.0
1566,1.0,0.0,0.0
1567,1.0,0.0,0.0
1568,3.0,0.0,2.0
1569,1.0,0.0,0.0
1570,3.0,0.0,2.0
1571,1.0,0.0,0.0
1572,1.0,0.0,0.0
1573,3.0,0.0,2.0
1574,1.0,0.0,0.0
1575,1.0,0.0,0.0
1576,3.0,0.0,2.0
1577,4.0,0.0,3.0
1578,1.0,0.0,0.0
1579,1.0,0.0,0.0
1580,1.0,0.0,0.0
1581,1.0,0.0,0.0
1582,3.0,0.0,2.0
1583,1.0,0.0,0.0
1584,3.0,0.0,2.0
1585,3.0,0.0,2.0
1586,1.0,0.0,0.0
1587,3.0,0.0,2.0
1588,1.0,0.0,0.0
1589,3.0,0.0,2.0
1590,1.0,0.0,0.0
1591,1.0,0.0,0.0
1592,3.0,0.0,2.0
1593,1.0,0.0,0.0
1594,1.0,0.0,0.0
1595,3.0,0.0,2.0
1596,3.0,0.0,2.0
1597,1.0,0.0,0.0
1598,3.0,0.0,2.0
1599,1.0,0.0,0.0
1600,4.0,0.0,3.0
1601,0.0,0.0,4.0
1602,1.0,0.0,0.0
1603,1.0,0.0,0.0
1604,1.0,0.0,0.0
1605,1.0,0.0,0.0
1606,3.0,0.0,2.0
1607,1.0,0.0,0.0
1608,0.0,0.0,4.0
1609,1.0,0.0,0.0
1610,1.0,0.0,0.0
1611,1.0,0.0,0.0
1612,1.0,0.0,0.0
1613,3.0,0.0,2.0
1614,3.0,0.0,2.0
1615,2.0,0.0,1.0
1616,2.0,0.0,1.0
1617,2.0,0.0,1.0
1618,2.0,0.0,1.0
1619,1.0,0.0,0.0
1620,1.0,0.0,0.0
1621,1.0,0.0,0.0
1622,3.0,0.0,2.0
1623,3.0,0.0,2.0
1624,2.0,0.0,1.0
1625,2.0,0.0,1.0
1626,2.0,0.0,1.0
1627,2.0,0.0,1.0
1628,1.0,0.0,0.0
1629,1.0,0.0,0.0
1630,2.0,0.0,1.0
1631,3.0,0.0,2.0
1632,3.0,0.0,2.0
1633,3.0,0.0,2.0
1634,1.0,0.0,0.0
1635,1.0,0.0,0.0
1636,3.0,0.0,2.0
1637,2.0,0.0,1.0
1638,3.0,0.0,2.0
1639,3.0,0.0,2.0
1640,1.0,0.0,0.0
1641,3.0,0.0,2.0
1642,1.0,0.0,0.0
1643,3.0,0.0,2.0
1644,3.0,0.0,2.0
1645,1.0,0.0,0.0
1646,1.0,0.0,0.0
1647,1.0,0.0,0.0
1648,3.0,0.0,2.0
1649,3.0,0.0,2.0
1650,1.0,0.0,0.0
1651,1.0,0.0,0.0
1652,4.0,0.0,3.0
1653,1.0,0.0,0.0
1654,3.0,0.0,2.0
1655,1.0,0.0,0.0
1656,1.0,0.0,0.0
1657,1.0,0.0,0.0
1658,4.0,0.0,3.0
1659,4.0,0.0,3.0
1660,3.0,0.0,2.0
1661,1.0,0.0,0.0
1662,4.0,0.0,3.0
1663,1.0,0.0,0.0
1664,4.0,0.0,3.0
1665,2.0,0.0,1.0
1666,2.0,0.0,1.0
1667,2.0,0.0,1.0
1668,2.0,0.0,1.0
1669,1.0,0.0,0.0
1670,2.0,0.0,1.0
1671,1.0,0.0,0.0
1672,3.0,0.0,2.0
1673,3.0,0.0,2.0
1674,1.0,0.0,0.0
1675,1.0,0.0,0.0
1676,3.0,0.0,2.0
1677,3.0,0.0,2.0
1678,1.0,0.0,0.0
1679,3.0,0.0,2.0
1680,4.0,0.0,3.0
1681,3.0,0.0,2.0
1682,1.0,0.0,0.0
1683,2.0,0.0,1.0
1684,1.0,0.0,0.0
1685,2.0,0.0,1.0
1686,3.0,0.0,2.0
1687,4.0,0.0,3.0
1688,3.0,0.0,2.0
1689,1.0,0.0,0.0
1690,1.0,0.0,0.0
1691,1.0,0.0,0.0
1692,2.0,0.0,1.0
1693,4.0,0.0,3.0
1694,4.0,0.0,3.0
1695,1.0,0.0,0.0
1696,3.0,0.0,2.0
1697,1.0,0.0,0.0
1698,1.0,0.0,0.0
1699,1.0,0.0,0.0
1700,1.0,0.0,0.0
1701,0.0,0.0,4.0
1702,1.0,0.0,0.0
1703,1.0,0.0,0.0
1704,4.0,0.0,3.0
1705,4.0,0.0,3.0
1706,4.0,0.0,3.0
1707,3.0,0.0,2.0
1708,4.0,0.0,3.0
1709,3.0,0.0,2.0
1710,4.0,0.0,3.0
1711,4.0,0.0,3.0
1712,2.0,0.0,1.0
1713,3.0,0.0,2.0
1714,1.0,0.0,0.0
1715,4.0,0.0,3.0
1716,1.0,0.0,0.0
1717,1.0,0.0,0.0
1718,1.0,0.0,0.0
1719,1.0,0.0,0.0
1720,3.0,0.0,2.0
1721,1.0,0.0,0.0
1722,1.0,0.0,0.0
1723,1.0,0.0,0.0
1724,1.0,2.0,0.0
1725,1.0,0.0,0.0
1726,1.0,0.0,0.0
1727,3.0,0.0,2.0
1728,1.0,0.0,0.0
1729,4.0,0.0,3.0
1730,1.0,0.0,0.0
1731,1.0,0.0,0.0
1732,1.0,0.0,0.0
1733,1.0,0.0,0.0
1734,3.0,0.0,2.0
1735,3.0,0.0,2.0
1736,1.0,0.0,0.0
1737,1.0,0.0,0.0
1738,1.0,0.0,0.0
1739,1.0,0.0,0.0
1740,1.0,0.0,0.0
1741,3.0,0.0,2.0
1742,1.0,0.0,0.0
1743,1.0,0.0,0.0
1744,3.0,0.0,2.0
1745,1.0,0.0,0.0
1746,3.0,0.0,2.0
1747,1.0,0.0,0.0
1748,1.0,0.0,0.0
1749,1.0,0.0,0.0
1750,1.0,0.0,0.0
1751,1.0,0.0,0.0
1752,3.0,0.0,2.0
1753,1.0,0.0,0.0
1754,1.0,0.0,0.0
1755,1.0,0.0,0.0
1756,3.0,0.0,2.0
1757,1.0,0.0,0.0
1758,1.0,0.0,0.0
1759,1.0,0.0,0.0
1760,1.0,0.0,0.0
1761,1.0,0.0,0.0
1762,1.0,0.0,0.0
1763,1.0,0.0,0.0
1764,2.0,0.0,0.0
1765,4.0,0.0,3.0
1766,1.0,0.0,0.0
1767,3.0,0.0,2.0
1768,1.0,0.0,0.0
1769,1.0,0.0,0.0
1770,1.0,0.0,0.0
1771,1.0,0.0,0.0
1772,1.0,0.0,0.0
1773,3.0,0.0,2.0
1774,1.0,0.0,0.0
1775,1.0,0.0,0.0
1776,1.0,0.0,0.0
1777,1.0,0.0,0.0
1778,1.0,0.0,0.0
1779,1.0,0.0,0.0
1780,1.0,0.0,0.0
1781,1.0,0.0,0.0
1782,1.0,0.0,0.0
1783,2.0,0.0,1.0
1784,1.0,0.0,0.0
1785,3.0,0.0,2.0
1786,1.0,0.0,0.0
1787,1.0,0.0,0.0
1788,1.0,0.0,0.0
1789,1.0,0.0,0.0
1790,1.0,0.0,0.0
1791,1.0,0.0,0.0
1792,0.0,0.0,4.0
1793,1.0,0.0,0.0
1794,4.0,0.0,3.0
1795,1.0,0.0,0.0
1796,1.0,0.0,0.0
1797,1.0,0.0,0.0
1798,1.0,0.0,0.0
1799,1.0,0.0,0.0
1800,1.0,0.0,0.0
1801,1.0,0.0,0.0
1802,1.0,0.0,0.0
1803,4.0,0.0,3.0
1804,1.0,0.0,0.0
1805,3.0,0.0,2.0
1806,3.0,0.0,2.0
1807,1.0,0.0,0.0
1808,1.0,0.0,0.0
1809,3.0,0.0,2.0
1810,1.0,0.0,0.0
1811,1.0,0.0,0.0
1812,1.0,0.0,0.0
1813,1.0,0.0,0.0
1814,1.0,0.0,0.0
1815,1.0,0.0,0.0
1816,3.0,0.0,2.0
1817,1.0,0.0,0.0
1818,1.0,0.0,0.0
1819,4.0,0.0,3.0
1820,1.0,0.0,0.0
1821,4.0,0.0,3.0
1822,4.0,0.0,3.0
1823,1.0,0.0,0.0
1824,1.0,0.0,0.0
1825,3.0,0.0,2.0
1826,1.0,0.0,0.0
1827,3.0,0.0,2.0
1828,3.0,0.0,2.0
1829,1.0,0.0,0.0
1830,2.0,0.0,1.0
1831,3.0,0.0,2.0
1832,4.0,0.0,3.0
1833,3.0,0.0,2.0
1834,3.0,0.0,2.0
1835,2.0,0.0,1.0
1836,3.0,0.0,2.0
1837,4.0,0.0,3.0
1838,1.0,0.0,0.0
1839,4.0,0.0,3.0
1840,3.0,0.0,2.0
1841,4.0,0.0,3.0
1842,1.0,0.0,0.0
1843,3.0,0.0,2.0
1844,4.0,0.0,3.0
1845,1.0,0.0,0.0
1846,4.0,0.0,3.0
1847,1.0,0.0,0.0
1848,3.0,0.0,2.0
1849,4.0,0.0,3.0
1850,4.0,0.0,3.0
1851,4.0,0.0,3.0
1852,1.0,0.0,0.0
1853,1.0,0.0,0.0
1854,1.0,0.0,0.0
1855,2.0,0.0,1.0
1856,4.0,0.0,3.0
1857,1.0,0.0,0.0
1858,3.0,0.0,2.0
1859,4.0,0.0,3.0
1860,4.0,0.0,3.0
1861,2.0,0.0,1.0
1862,3.0,0.0,2.0
1863,4.0,0.0,3.0
1864,1.0,0.0,0.0
1865,3.0,0.0,2.0
1866,4.0,0.0,3.0
1867,4.0,0.0,3.0
1868,2.0,0.0,1.0
1869,3.0,0.0,2.0
1870,3.0,0.0,2.0
1871,1.0,0.0,0.0
1872,4.0,0.0,3.0
1873,3.0,0.0,2.0
1874,1.0,0.0,0.0
1875,1.0,0.0,0.0
1876,3.0,0.0,2.0
1877,4.0,0.0,3.0
1878,3.0,0.0,2.0
1879,4.0,0.0,3.0
1880,4.0,0.0,3.0
1881,4.0,0.0,3.0
1882,1.0,0.0,0.0
1883,4.0,0.0,3.0
1884,3.0,0.0,2.0
1885,4.0,0.0,3.0
1886,4.0,0.0,3.0
1887,3.0,0.0,2.0
1888,4.0,0.0,3.0
1889,4.0,0.0,3.0
1890,4.0,0.0,3.0
1891,3.0,0.0,2.0
1892,3.0,0.0,2.0
1893,3.0,0.0,2.0
1894,4.0,0.0,3.0
1895,4.0,0.0,3.0
1896,3.0,0.0,2.0
1897,4.0,0.0,3.0
1898,3.0,0.0,2.0
1899,1.0,0.0,0.0
1900,3.0,0.0,2.0
1901,1.0,0.0,0.0
1902,4.0,0.0,3.0
1903,1.0,0.0,0.0
1904,4.0,0.0,3.0
1905,3.0,0.0,2.0
1906,1.0,0.0,0.0
1907,1.0,0.0,0.0
1908,3.0,0.0,2.0
1909,4.0,0.0,3.0
1910,3.0,0.0,2.0
1911,4.0,0.0,3.0
1912,4.0,0.0,3.0
1913,3.0,0.0,2.0
1914,1.0,0.0,0.0
1915,1.0,0.0,0.0
1916,1.0,0.0,0.0
1917,3.0,0.0,2.0
1918,1.0,0.0,0.0
1919,1.0,0.0,0.0
1920,1.0,0.0,0.0
1921,0.0,0.0,4.0
1922,1.0,0.0,0.0
1923,1.0,0.0,0.0
1924,1.0,0.0,0.0
1925,4.0,0.0,3.0
